address,bath,bedrooms,borough,extra,nearest_subway,neighborhood,rent,sqft,median_income,percent_high_earner,zipcode,Cats_Allowed,Elevator,No_Fee,Dogs_Allowed,Laundry_In_Building,Doorman,Gym,Dishwasher,Hardwood_Floors,Renovated,Common_Outdoor_Space,High_Ceilings,Laundry_In_Unit,Granite_Kitchen,Marble_Bath,Parking,Pre_War,Valet,Eat_In_Kitchen,Walk_In_Closet,Deck,Lounge,Concierge,Storage_Facility,High_Speed_Internet,Studio,Brooklyn,Manhattan,Queens
219 E 89th St,1.0,3,Manhattan,"['Exposed Brick', 'Separate Kitchen With High Range Stainless Steel Appliances Including Dishwasher And Microwave And Modern Lacquer Cabinets With Sexy Backsplash', 'Recessed Led Lighting', 'Custom Wide Planked Oak Flooring']",0.17,Yorkville,4150,0,54583.0,0.0,13495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 86th Street,2.0,3,Manhattan,['Pre War'],0.1,Yorkville,4000,0,54583.0,0.0,13495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
East 86th Street,2.0,3,Manhattan,['Pre War'],0.1,Yorkville,4000,0,54583.0,0.0,13495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
East 86th Street,2.0,3,Manhattan,['Pre War'],0.1,Yorkville,4000,0,54583.0,0.0,13495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
East 86th Street,2.0,3,Manhattan,['Pre War'],0.1,Yorkville,4000,0,54583.0,0.0,13495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
345 E 80,1.0,2,Manhattan,"['Elevator', 'Laundry In Building', 'Parking Space', 'Storage Facility', 'Dogs Allowed', 'Cats Allowed', 'Doorman']",0.31,Yorkville,3200,700,54583.0,0.0,13495.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
East 83rd street ,1.0,1,Manhattan,[],0.24,Yorkville,1900,0,54583.0,0.0,13495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
East 84th Street,1.0,1,Manhattan,"['No Fee', 'Laundry In Building', 'Private Deck', 'Dishwasher', 'High Ceilings', 'Brownstone', 'Hardwood Floors', 'Deck', 'Marble Bath', 'Terrace', 'Garden/Patio', 'Pre War', 'Granite Kitchen', 'Renovated']",0.13,Yorkville,2250,0,54583.0,0.0,13495.0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
East 81st Street,3.0,4,Manhattan,"['Private Deck', 'Balcony', 'Dishwasher', 'Multi Level', 'Hardwood Floors', 'Duplex', 'Cats Allowed', 'Outdoor Space', 'Triplex', 'Terrace', 'Garden/Patio', 'Pre War', 'Laundry In Unit']",0.25,Yorkville,7700,0,54583.0,0.0,13495.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
301 East 79th St,2.0,2,Manhattan,"['Elevator', 'Balcony', 'Dogs Allowed', 'Dishwasher', 'Cats Allowed', 'Doorman', 'Outdoor Space']",0.29,Yorkville,5600,0,54583.0,0.0,13495.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Third Ave,1.0,2,Manhattan,"['Laundry In Building', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Granite Kitchen', 'Laundry In Unit', 'Diplomats Ok', 'Eat In Kitchen', 'Doorman', 'Outdoor Space', 'Private Deck', 'Dishwasher', 'Children Playroom', 'Common Outdoor Space', 'Terrace', 'Concierge', 'No Fee', 'Elevator', 'Bicycle Room', 'Receiving Room', 'Marble Bath', 'Renovated', 'Walk In Closet', 'Parking']",0.21,Yorkville,3000,0,54583.0,0.0,13495.0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0
East 86th Street,2.0,3,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Dishwasher', 'High Ceilings', 'Hardwood Floors', 'Deck', 'Doorman', 'Marble Bath', 'Pre War', 'Hardwood Floors\n \n\nGranite Kitchen', 'Renovated', 'Walk In Closet']",0.11,Yorkville,6700,0,54583.0,0.0,13495.0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
530 East 89th Street,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'Dining Room', 'Dishwasher', 'High Ceilings', 'Hardwood Floors', 'Cats Allowed', 'Renovated']",0.39,Yorkville,1985,400,54583.0,0.0,13495.0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
York Ave.,2.0,2,Manhattan,"['Laundry In Building', 'Lounge', 'Hardwood Floors', 'Pre War', 'Storage', 'Diplomats Ok', 'Doorman', 'Nursery', 'Valet', 'Dishwasher', 'Deck', 'Common Outdoor Space', 'Concierge', 'No Fee', 'Elevator', 'Bicycle Room', 'Marble Bath', 'Renovated', 'Swimming Pool', 'Gym', 'Parking']",0.3,Yorkville,5795,0,54583.0,0.0,13495.0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0
East 87th Street,1.0,1,Manhattan,"['Laundry In Building', 'One Month Free', 'Virtual Doorman', 'Lounge', 'High Ceilings', 'Granite Kitchen', 'Diplomats Ok', 'Doorman', 'Valet', 'Dishwasher', 'Deck', 'Live In Super', 'No Fee', 'Elevator', 'Stainless Steel Appliances', 'Microwave', 'Marble Bath', 'Renovated', 'Gym', 'Parking']",0.12,Yorkville,3423,750,54583.0,0.0,13495.0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
E 81 St.,1.0,1,Manhattan,"['Laundry In Building', 'Storage', 'Diplomats Ok', 'Dogs Allowed', 'High Ceilings', 'Brownstone', 'Hardwood Floors', 'Cats Allowed', 'Outdoor Space', 'Marble Bath', 'Pre War', 'Renovated']",0.26,Yorkville,2495,0,54583.0,0.0,13495.0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
E 81 St.,1.0,1,Manhattan,"['Laundry In Building', 'Storage', 'Diplomats Ok', 'Dogs Allowed', 'High Ceilings', 'Brownstone', 'Hardwood Floors', 'Cats Allowed', 'Outdoor Space', 'Marble Bath', 'Pre War', 'Renovated']",0.26,Yorkville,2495,0,54583.0,0.0,13495.0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
East 80th street ,1.0,2,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Storage Facility', 'Dogs Allowed', 'Cats Allowed', 'Doorman', 'Common Outdoor Space', 'Laundry In Unit', 'Private Outdoor Space', 'Gym']",0.11,Yorkville,5275,0,54583.0,0.0,13495.0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
East 86th Street,2.0,3,Manhattan,"['No Fee', 'Bicycle Room', 'Elevator', 'Laundry In Building', 'Storage', 'Dishwasher', 'Hardwood Floors\n \n\nNew Construction', 'High Ceilings', 'Hardwood Floors', 'Pied A Terre', 'Doorman', 'Marble Bath', 'Granite Kitchen', 'Renovated']",0.06,Yorkville,4900,0,54583.0,0.0,13495.0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 85th street,1.0,1,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Dogs Allowed', 'Cats Allowed', 'Doorman', 'Common Outdoor Space', 'Laundry In Unit', 'Gym']",0.11,Yorkville,3195,0,54583.0,0.0,13495.0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
East 84th street ,1.0,1,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Storage Facility', 'Dogs Allowed', 'Cats Allowed', 'Doorman', 'Common Outdoor Space', 'Laundry In Unit', 'Private Outdoor Space', 'Gym']",0.25,Yorkville,3795,0,54583.0,0.0,13495.0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
East 84th street ,1.0,1,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Storage Facility', 'Dogs Allowed', 'Cats Allowed', 'Doorman', 'Common Outdoor Space', 'Laundry In Unit', 'Private Outdoor Space', 'Gym']",0.25,Yorkville,3795,0,54583.0,0.0,13495.0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
East 94th Street,1.0,1,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Dogs Allowed', 'Dishwasher', 'Eat In Kitchen', 'Hardwood Floors', 'High Ceilings', 'Cats Allowed', 'Doorman', 'Marble Bath', 'Gym', 'Parking']",0.1,Yorkville,3129,0,54583.0,0.0,13495.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TWO floor one bedroom with spi...,1.0,1,Manhattan,"['Laundry In Building', 'Fireplace', 'Dogs Allowed', 'Super On Block', 'Cats Allowed', 'Common Outdoor Space', 'Private Outdoor Space']",0.39,Yorkville,2350,0,54583.0,0.0,13495.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E 84th St.,4.0,4,Manhattan,"['Laundry In Building', 'Dining Room', 'Lounge', 'High Ceilings', 'Hardwood Floors', 'Loft', 'Open View', 'Swimming Pool', 'Granite Kitchen', 'Laundry In Unit', 'Storage', 'Balcony', 'Eat In Kitchen', 'Doorman', 'Outdoor Space', 'City View', 'Nursery', 'Valet', 'Private Deck', 'Dishwasher', 'Common Outdoor Space', 'Terrace', 'No Fee', 'Elevator', 'Bicycle Room', 'Duplex', 'Multi Level', 'Marble Bath', 'Park View', 'River View', 'Renovated', 'Walk In Closet', 'Gym', 'Parking']",0.17,Yorkville,16000,0,54583.0,0.0,13495.0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0
E 84th St.,4.0,4,Manhattan,"['Laundry In Building', 'Dining Room', 'Lounge', 'High Ceilings', 'Hardwood Floors', 'Loft', 'Open View', 'Swimming Pool', 'Granite Kitchen', 'Laundry In Unit', 'Storage', 'Balcony', 'Eat In Kitchen', 'Doorman', 'Outdoor Space', 'City View', 'Nursery', 'Valet', 'Private Deck', 'Dishwasher', 'Common Outdoor Space', 'Terrace', 'No Fee', 'Elevator', 'Bicycle Room', 'Duplex', 'Multi Level', 'Marble Bath', 'Park View', 'River View', 'Renovated', 'Walk In Closet', 'Gym', 'Parking']",0.17,Yorkville,16000,0,54583.0,0.0,13495.0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0
213 E 88 St.,1.0,1,Manhattan,"['Laundry Room', 'Outdoor Space', 'Dishwasher']",0.14,Yorkville,2575,0,54583.0,0.0,13495.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 81st Street,1.0,1,Manhattan,"['No Fee', 'Diplomats Ok', 'Brownstone', 'Pets   Cats Ok', 'Dogs Allowed']",0.31,Yorkville,3000,0,54583.0,0.0,13495.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 81st Street,1.0,1,Manhattan,"['No Fee', 'Diplomats Ok', 'Brownstone', 'Pets   Cats Ok', 'Dogs Allowed']",0.31,Yorkville,3000,0,54583.0,0.0,13495.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 86th Street,1.0,1,Manhattan,"['Laundry In Building', 'High Ceilings', 'Hardwood Floors', 'Pre War', 'Granite Kitchen', 'Doorman', 'Garden/Patio', 'Valet', 'Dishwasher', 'Common Outdoor Space', 'No Fee', 'Elevator', 'Walk In Closet', 'Marble Bath', 'Renovated', 'Swimming Pool', 'Gym', 'Parking']",0.02,Yorkville,2900,600,54583.0,0.0,13495.0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
East 84th St,1.0,1,Manhattan,"['Cats Allowed', 'Dogs Allowed']",0.13,Yorkville,2595,10,54583.0,0.0,13495.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
East 84th St,1.0,1,Manhattan,"['Cats Allowed', 'Dogs Allowed']",0.13,Yorkville,2595,10,54583.0,0.0,13495.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
East 84th St,1.0,1,Manhattan,"['Cats Allowed', 'Dogs Allowed']",0.13,Yorkville,2595,10,54583.0,0.0,13495.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
324 East 94th Street,1.0,1,Manhattan,"['High Ceilings', 'Hardwood Floors', 'Marble Bath', 'Open View', 'Granite Kitchen']",0.13,Yorkville,1900,0,54583.0,0.0,13495.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
427 East 83rd Street,1.0,1,Manhattan,"['Pre War', 'Fireplace', 'Cats Allowed', 'Dogs Allowed']",0.25,Yorkville,2375,0,54583.0,0.0,13495.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"E 79th St,",2.0,2,Manhattan,"['Elevator', 'Walk In Closet(S)', 'Stainless Steel Appliances', 'Lounge', 'High Ceilings', 'Hardwood Floors', 'Wheelchair Ramp', 'Live In Super', 'Doorman', 'Building Common Outdoor Space', 'Washer & Dryer', 'On Site Laundry', 'Garden', 'Parking', 'Renovated', 'Central A/C', 'Gym']",0.43,Yorkville,5650,0,54583.0,0.0,13495.0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Third Avenue,1.0,1,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Dining Room', 'Dishwasher', 'Eat In Kitchen', 'Hardwood Floors', 'High Ceilings', 'Multi Level', 'Doorman', 'Marble Bath', 'Garden/Patio', 'Granite Kitchen', 'Renovated', 'Walk In Closet', 'Gym']",0.21,Yorkville,3100,0,54583.0,0.0,13495.0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
East 92nd Street,1.0,1,Manhattan,"['Laundry In Building', 'Lounge', 'High Ceilings', 'Hardwood Floors', 'Swimming Pool', 'Pre War', 'Granite Kitchen', 'Laundry In Unit', 'Eat In Kitchen', 'Cats Allowed', 'Doorman', 'Outdoor Space', 'Dogs Allowed', 'Dishwasher', 'Deck', 'Terrace', 'No Fee', 'Bicycle Room', 'Marble Bath', 'Renovated', 'Walk In Closet', 'Gym']",0.26,Yorkville,3590,730,54583.0,0.0,13495.0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
York Avenue,2.0,2,Manhattan,"['Laundry In Building', 'Dining Room', 'Lounge', 'Hardwood Floors', 'Open View', 'Granite Kitchen', 'Storage', 'Diplomats Ok', 'Cats Allowed', 'Doorman', 'Nursery', 'Valet', 'Dogs Allowed', 'Dishwasher', 'Deck', 'Concierge', 'No Fee', 'Elevator', 'Bicycle Room', 'Marble Bath', 'Renovated', 'Walk In Closet', 'Gym', 'Parking']",0.33,Yorkville,4995,0,54583.0,0.0,13495.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
East 82nd Street,1.0,1,Manhattan,"['Cats Allowed', 'Microwave', 'View', 'Dishwasher']",0.23,Yorkville,2250,0,54583.0,0.0,13495.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
York Ave.,2.0,2,Manhattan,"['Laundry In Building', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Granite Kitchen', 'Laundry In Unit', 'Storage', 'Doorman', 'Valet', 'Deck', 'No Fee', 'Elevator', 'Bicycle Room', 'Marble Bath', 'Renovated', 'Gym', 'Parking']",0.29,Yorkville,4500,0,54583.0,0.0,13495.0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
Second Avenue,1.0,1,Manhattan,"['No Fee', 'Fireplace', 'Dining Room', 'Hardwood Floors']",0.14,Yorkville,2200,0,54583.0,0.0,13495.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
329 E 92nd St,1.0,2,Manhattan,['No Fee'],0.2,Yorkville,3000,0,54583.0,0.0,13495.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 84th Street,1.0,1,Manhattan,"['No Fee', 'One Month Free', 'Stainless Steel Appliances', 'Diplomats Ok', 'Dishwasher', 'High Ceilings', 'Brownstone', 'Hardwood Floors', 'Microwave', 'Deck', 'Live In Super', 'Marble Bath', 'Granite Kitchen', 'Laundry In Unit', 'Renovated']",0.12,Yorkville,2330,0,54583.0,0.0,13495.0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
East 84th Street,1.0,1,Manhattan,"['No Fee', 'One Month Free', 'Stainless Steel Appliances', 'Diplomats Ok', 'Dishwasher', 'High Ceilings', 'Brownstone', 'Hardwood Floors', 'Microwave', 'Deck', 'Live In Super', 'Marble Bath', 'Granite Kitchen', 'Laundry In Unit', 'Renovated']",0.12,Yorkville,2330,0,54583.0,0.0,13495.0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
East 89th Street,2.0,2,Manhattan,"['High Ceilings', 'Brownstone', 'Hardwood Floors', 'Granite Kitchen', 'Laundry In Unit', 'Diplomats Ok', 'Outdoor Space', 'City View', 'Garden/Patio', 'Dishwasher', 'Original Details', 'No Fee', 'Stainless Steel Appliances', 'Multi Level', 'Duplex', 'Microwave', 'Marble Bath', 'Renovated', 'Walk In Closet']",0.17,Yorkville,3695,700,54583.0,0.0,13495.0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
E 94th St,1.0,1,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Dining Room', 'Dishwasher', 'Eat In Kitchen', 'High Ceilings', 'Hardwood Floors', 'Marble Bath', 'Concierge', 'Granite Kitchen', 'Laundry In Unit', 'Renovated', 'Walk In Closet', 'Parking']",0.1,Yorkville,2800,700,54583.0,0.0,13495.0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0
205 East 92nd Street,2.0,2,Manhattan,"['Laundry In Building', 'Dining Room', 'Lounge', 'High Ceilings', 'Business Center', 'Laundry In Unit', 'Storage', 'Eat In Kitchen', 'Cats Allowed', 'Doorman', 'Garden/Patio', 'Valet', 'Dogs Allowed', 'Dishwasher', 'Deck', 'Common Outdoor Space', 'Convertible', 'Elevator', 'Stainless Steel Appliances', 'Receiving Room', 'High Speed Internet', 'Walk In Closet', 'Gym']",0.21,Yorkville,9295,0,54583.0,0.0,13495.0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0
E 95th St,2.0,3,Manhattan,"['Laundry In Building', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Granite Kitchen', 'Doorman', 'Outdoor Space', 'Private Deck', 'Dishwasher', 'Terrace', 'No Fee', 'Elevator', 'Bicycle Room', 'Marble Bath', 'Renovated', 'Swimming Pool', 'Gym', 'Parking']",0.05,Yorkville,4300,0,54583.0,0.0,13495.0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
East 85th Street,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'High Ceilings', 'Hardwood Floors', 'Pre War']",0.07,Yorkville,2225,0,54583.0,0.0,13495.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
E 95th St,2.0,3,Manhattan,"['Laundry In Building', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Granite Kitchen', 'Doorman', 'Outdoor Space', 'Private Deck', 'Dishwasher', 'Terrace', 'No Fee', 'Elevator', 'Bicycle Room', 'Marble Bath', 'Renovated', 'Swimming Pool', 'Gym', 'Parking']",0.05,Yorkville,4300,0,54583.0,0.0,13495.0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
East 85th Street,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'High Ceilings', 'Hardwood Floors', 'Pre War']",0.07,Yorkville,2225,0,54583.0,0.0,13495.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
East 85th Street,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'High Ceilings', 'Hardwood Floors', 'Pre War']",0.07,Yorkville,2225,0,54583.0,0.0,13495.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
East 88th str,1.0,1,Manhattan,"['Laundry In Building', 'Cats Allowed', 'Dogs Allowed']",0.24,Yorkville,2125,0,54583.0,0.0,13495.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
207-11 East 89th Street,1.0,1,Manhattan,"['Elevator', 'Dishwasher']",0.32,Yorkville,2350,0,54583.0,0.0,13495.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
York Avenue,1.0,1,Manhattan,"['No Fee', 'Stainless Steel Appliances', 'Diplomats Ok', 'High Ceilings', 'Brownstone', 'Hardwood Floors', 'Marble Bath', 'Pre War', 'Granite Kitchen', 'Renovated']",0.36,Yorkville,1799,0,54583.0,0.0,13495.0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
East 89th Street,2.0,3,Manhattan,"['Laundry In Building', 'High Ceilings', 'Hardwood Floors', 'Open View', 'Swimming Pool', 'Granite Kitchen', 'Storage Facility', 'Cats Allowed', 'Doorman', 'Outdoor Space', 'Dogs Allowed', 'Dishwasher', 'Deck', 'Common Outdoor Space', 'Convertible', 'No Fee', 'Elevator', 'Reduced Fee', 'Marble Bath', 'River View', 'Renovated', 'Walk In Closet', 'Gym', 'Parking']",0.17,Yorkville,4365,0,54583.0,0.0,13495.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
,1.0,1,Manhattan,"['Elevator', 'Dogs Allowed', 'Dishwasher', 'Cats Allowed', 'Doorman']",0.15,Yorkville,3540,617,54583.0,0.0,13495.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 79th Street,2.0,2,Manhattan,"['Laundry In Building', 'Lounge', 'Open View', 'Swimming Pool', 'Granite Kitchen', 'Laundry In Unit', 'Diplomats Ok', 'Cats Allowed', 'Doorman', 'Valet', 'Dogs Allowed', 'Dishwasher', 'Deck', 'Common Outdoor Space', 'Concierge', 'No Fee', 'Elevator', 'Marble Bath', 'Walk In Closet', 'Gym', 'Parking']",0.38,Yorkville,5800,0,54583.0,0.0,13495.0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
East 79th Street,2.0,2,Manhattan,"['Laundry In Building', 'Lounge', 'Open View', 'Swimming Pool', 'Granite Kitchen', 'Laundry In Unit', 'Diplomats Ok', 'Cats Allowed', 'Doorman', 'Valet', 'Dogs Allowed', 'Dishwasher', 'Deck', 'Common Outdoor Space', 'Concierge', 'No Fee', 'Elevator', 'Marble Bath', 'Walk In Closet', 'Gym', 'Parking']",0.38,Yorkville,5800,0,54583.0,0.0,13495.0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
East 89th Street,1.0,1,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Eat In Kitchen', 'High Ceilings', 'Hardwood Floors', 'Marble Bath', 'Granite Kitchen', 'Renovated']",0.2,Yorkville,2325,0,54583.0,0.0,13495.0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
,1.0,1,Manhattan,"['Elevator', 'Dogs Allowed', 'Dishwasher', 'Cats Allowed', 'Doorman']",0.15,Yorkville,3540,617,54583.0,0.0,13495.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 86th Street,1.0,1,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Dining Room', 'Dishwasher', 'High Ceilings', 'Hardwood Floors', 'Outdoor Space', 'Renovated']",0.32,Yorkville,2900,750,54583.0,0.0,13495.0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 79th Street,3.0,3,Manhattan,"['Laundry In Building', 'High Speed Internet\n \n\nDishwasher', 'Hardwood Floors', 'Granite Kitchen', 'Laundry In Unit', 'Storage', 'Diplomats Ok', 'Cats Allowed', 'Doorman', 'Dogs Allowed', 'Deck', 'Common Outdoor Space', 'No Fee', 'Elevator', 'Bicycle Room', 'Receiving Room', 'Marble Bath', 'Renovated', 'Walk In Closet', 'Gym', 'Parking']",0.43,Yorkville,8100,0,54583.0,0.0,13495.0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
228 East 80th Street,1.0,1,Manhattan,[],0.23,Yorkville,2295,0,54583.0,0.0,13495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 82nd street ,1.0,1,Manhattan,['Reduced Fee'],0.24,Yorkville,2390,0,54583.0,0.0,13495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 83rd Street,1.0,1,Manhattan,"['Cats Allowed', 'Pre War']",0.26,Yorkville,1890,0,54583.0,0.0,13495.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
